5th April 1989	Juliet	Georgia Slowe	Terry Hands	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
30th June 1994	Ophelia	Jacqueline McKenzie	Neil Armfield	Belvoir Street Theatre Company	Belvoir Street Theatre, Sydney, Australia
30th June 1994	Hamlet	Richard Roxburgh	Neil Armfield	Belvoir Street Theatre Company	Belvoir Street Theatre, Sydney, Australia
23rd April 1996	Romeo	Zubin Varla	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
23rd April 1996	Juliet	Lucy Whybrow	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
2nd May 1941	Romeo	Godfrey Kenton	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2nd May 1941	Juliet	Margaretta Scott	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1991	Ophelia 	Claire Hackett	Paul Unwin	unknown production company	Bristol Old Vic
1991	Hamlet	Iain Glen	Paul Unwin	unknown production company	Bristol Old Vic
17th November 1979	Ophelia 	Judy Lloyd	Robert Walker	unknown production company	Half Moon Theatre, London
17th November 1979	Hamlet	Frances de la Tour	Robert Walker	unknown production company	Half Moon Theatre, London
1993	Ophelia	Gina Bellman	Peter Hall	unknown production company	Theatre Royal, Bath
1993	Hamlet	Stephen Dillane	Peter Hall	unknown production company	Theatre Royal, Bath
22nd April 1909	Ophelia	Hutin Britton	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
22nd April 1909	Hamlet	Matheson Lang	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th April 1898	Ophelia	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th April 1898	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
14th April 1987	Romeo	Sean Bean	Michael Bogdanov	Royal Shakespeare Company	Barbican Theatre, London
14th April 1987	Juliet	Niamh Cusack	Michael Bogdanov	Royal Shakespeare Company	Barbican Theatre, London
7th October 2010	Ophelia	Ruth Negga	Nicholas Hytner	unknown production company	Olivier Theatre, National Theatre
7th October 2010	Hamlet	Rory Kinnear	Nicholas Hytner	unknown production company	Olivier Theatre, National Theatre
1989	Ophelia	Veronica Smart	Yuri Lyubimov	unknown production company	Old Vic, London
1989	Hamlet	Daniel Webb	Yuri Lyubimov	unknown production company	Old Vic, London
9th May 1940	Romeo	Laurence Olivier	Laurence Olivier	unknown production company	51st Street Theatre, New York
9th May 1940	Juliet	Vivien Leigh	Laurence Olivier	unknown production company	51st Street Theatre, New York
13th April 1996	Romeo	Tom Bevan	Zoe Seaton	unknown production company	Norwich Playhouse
13th April 1996	Juliet	Kirsten Parker	Zoe Seaton	unknown production company	Norwich Playhouse
1994	Ophelia	Gina Bellman	Peter Hall	Peter Hall Company	Gielgud Theatre, London
1994	Hamlet	Stephen Dillane	Peter Hall	Peter Hall Company	Gielgud Theatre, London
7th October 2010	Ophelia	Ruth Negga	Nicholas Hytner	unknown production company	Olivier Theatre, National Theatre
7th October 2010	Hamlet	Rory Kinnear	Nicholas Hytner	unknown production company	Olivier Theatre, National Theatre
18th September 1993	Ophelia	Hilary Lyon	Stephen Unwin	English Touring Theatre	Lyceum Theatre, Crewe
18th September 1993	Hamlet	Alan Cumming	Stephen Unwin	English Touring Theatre	Lyceum Theatre, Crewe
18th March 1974	Ophelia	Ingride Mollison	Peter Dews	Natal Performing Arts Council (NAPC) and Pieter Toerien	The Alhambra Theatre, Durban, South Africa
18th March 1974	Hamlet	Hywell Bennett	Peter Dews	Natal Performing Arts Council (NAPC) and Pieter Toerien	The Alhambra Theatre, Durban, South Africa
1978	Ophelia	Tina Jones	Michael Bogdanov	unknown production company	The Young Vic, The Cut, London
1978	Hamlet	Philip Bowen	Michael Bogdanov	unknown production company	The Young Vic, The Cut, London
7th October 2010	Ophelia	Ruth Negga	Nicholas Hytner	unknown production company	Olivier Theatre, National Theatre
7th October 2010	Hamlet	Rory Kinnear	Nicholas Hytner	unknown production company	Olivier Theatre, National Theatre
25th April 1896	Ophelia	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th April 1896	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
7th October 2010	Ophelia	Ruth Negga	Nicholas Hytner	unknown production company	Olivier Theatre, National Theatre
7th October 2010	Hamlet	Rory Kinnear	Nicholas Hytner	unknown production company	Olivier Theatre, National Theatre
19th July 1927	Ophelia	Lydia Sherwood	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
19th July 1927	Hamlet	John Laurie	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
23rd November 1989	Ophelia	Rebecca Saire	Ron Daniels	Royal Shakespeare Company	Barbican Theatre, London
23rd November 1989	Hamlet	Mark Rylance	Ron Daniels	Royal Shakespeare Company	Barbican Theatre, London
4th April 1974	Ophelia	Nicola Pagett	Jonathan Miller	Greenwich Theatre Company	Greenwich Theatre, London
4th April 1974	Player King/Ghost of Hamlet’s father	Anthony Nicholls	Jonathan Miller	Greenwich Theatre Company	Greenwich Theatre, London
4th April 1974	Hamlet	Peter Eyre	Jonathan Miller	Greenwich Theatre Company	Greenwich Theatre, London
6th May 1905	Ophelia	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
6th May 1905	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
7th October 2010	Ophelia	Ruth Negga	Nicholas Hytner	unknown production company	Olivier Theatre, National Theatre
7th October 2010	Hamlet	Rory Kinnear	Nicholas Hytner	unknown production company	Olivier Theatre, National Theatre
1978	Ophelia	Tina Jones	Michael Bogdanov	unknown production company	The Young Vic, The Cut, London
1978	Hamlet	Philip Bowen	Michael Bogdanov	unknown production company	The Young Vic, The Cut, London
7th October 2010	Ophelia	Ruth Negga	Nicholas Hytner	unknown production company	Olivier Theatre, National Theatre
7th October 2010	Hamlet	Rory Kinnear	Nicholas Hytner	unknown production company	Olivier Theatre, National Theatre
21st April 1927	Ophelia	Lydia Sherwood	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st April 1927	Hamlet	John Laurie	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1989	Ophelia	Rebecca Saire	Ron Daniels	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1989	Hamlet	Mark Rylance	Ron Daniels	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
26th April 1938	Romeo	Francis James	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th April 1938	Juliet	Valerie Tudor	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th April 1891	Ophelia	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th April 1891	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
6th July 1977	Ghost of Hamlet’s father/First Gravedigger	Kevin Stoney	John David	unknown production company	St George’s Theatre, Tufnell Park
6th July 1977	Ophelia	Lynn Dearth	John David	unknown production company	St George’s Theatre, Tufnell Park
6th July 1977	Hamlet	Alan Dobie	John David	unknown production company	St George’s Theatre, Tufnell Park
23rd October 2010	Ophelia	Michelle Dockery	Paul Miller	unknown production company	Crucible Theatre, Sheffield
23rd October 2010	Hamlet	John Simm	Paul Miller	unknown production company	Crucible Theatre, Sheffield
4th May 1908	Ophelia	Gertrude Elliott	J Forbes-Robertson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
4th May 1908	Hamlet	J Forbes-Robertson	J Forbes-Robertson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
11th August 1916	Ophelia	Sybil Thorndike	Ben Greet	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
11th August 1916	Hamlet	William Stack	Ben Greet	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1989	Ghost of Hamlet’s father; Gravedigger	David Burke	Richard Eyre	National Theatre	Olivier Theatre, National Theatre
1989	Ophelia	Stella Gonet	Richard Eyre	National Theatre	Olivier Theatre, National Theatre
1989	T/O Hamlet	Ian Charleson	Richard Eyre	National Theatre	Olivier Theatre, National Theatre
1989	Osric; U/S Hamlet; T/O Laertes	Jeremy Northam	Richard Eyre	National Theatre	Olivier Theatre, National Theatre
1989	Hamlet	Daniel Day-Lewis	Richard Eyre	National Theatre	Olivier Theatre, National Theatre
24th April 1888	Ophelia	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
24th April 1888	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1977	Ophelia	Suzanne Bertish	Toby Robertson	unknown production company	Old Vic, London
1977	Hamlet	Derek Jacobi	Toby Robertson	unknown production company	Old Vic, London
16th April 1936	Romeo	Peter Glenville	Randle Ayrton	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th April 1936	Juliet	Pamela Brown	Randle Ayrton	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th September 2010	Ophelia	Helen Clapp	Tanith Lindon	Recognition Theatre	Brockley Jack Theatre
9th March 1996	Romeo	Zubin Varla	Adrian Noble	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
9th March 1996	Juliet	Lucy Whybrow	Adrian Noble	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
13th May 1926	Ghost of Hamlet’s father	Grosvenor North	director unknown	Birmingham Repertory Co.	Royal Court Theatre, London
13th May 1926	Ophelia	Gwen Ffrangcon-Davies	director unknown	Birmingham Repertory Co.	Royal Court Theatre, London
13th May 1926	Hamlet	Colin Keith-Johnston	director unknown	Birmingham Repertory Co.	Royal Court Theatre, London
1st May 1916	Ophelia	Florence Glossop-Harris	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1st May 1916	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th April 1886	Ophelia	Ethel Johnson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th April 1886	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
17th October 1935	Romeo; T/O Chorus, Mercutio	Laurence Olivier	John Gielgud	unknown production company	New Theatre, London
17th October 1935	Chorus; Mercutio  T/O Romeo	John Gielgud	John Gielgud	unknown production company	New Theatre, London
17th October 1935	Juliet	Peggy Ashcroft	John Gielgud	unknown production company	New Theatre, London
1989	Ophelia	Veronica Smart	Yuri Lyubimov	unknown production company	Old Vic, London
1989	Hamlet	Daniel Webb	Yuri Lyubimov	unknown production company	Old Vic, London
1976	Ghost of Hamlet’s Father	Denis Quilley	Peter Hall	National Theatre	Olivier Theatre
1976	Ophelia	Susan Fleetwood	Peter Hall	National Theatre	Olivier Theatre
1976	Hamlet	Albert Finney	Peter Hall	National Theatre	Olivier Theatre
1996	Romeo	Matthew Lewis	Simon Parry	unknown production company	New End Theatre, London
1996	Juliet	Joanne Mitchell	Simon Parry	unknown production company	New End Theatre, London
21st April 1934	Romeo	John Wyse	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st April 1934	Juliet	Rachel Kempson	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
23rd April 1904	Ophelia	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
23rd April 1904	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1st July 1929	Ophelia	Joyce Bland	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1st July 1929	Hamlet	George Hayes	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
10th December 1988	Ophelia	Sylvestra Le Touzel	Ron Daniels	Royal Shakespeare Company	Tour
10th December 1988	Hamlet	Mark Rylance	Ron Daniels	Royal Shakespeare Company	Tour
4th August 1915	Ophelia	Florence Glossop-Harris	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
4th August 1915	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1958	Ophelia	Barbara Jefford	Michael Benthall	unknown production company	American Tour
1958	Hamlet	John Neville	Michael Benthall	unknown production company	American Tour
20th April 1903	Ophelia	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th April 1903	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
30th April 1940	Ophelia	Peggy Bryan	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
30th April 1940	Hamlet	Basil Langton	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th April 1929	Ophelia	Joyce Bland	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th April 1929	Hamlet	George Hayes	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
22nd April 1915	Ophelia	Molly Terraine	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
22nd April 1915	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1988	Ophelia	Sophie Thompson	Derek Jacobi	Renaissance Theatre Company	Birmingham Repertory Theatre
1988	Hamlet	Kenneth Branagh	Derek Jacobi	Renaissance Theatre Company	Birmingham Repertory Theatre
1958	Ghost of Hamlet’s Father	Richard Wordsworth	Michael Benthall	unknown production company	Old Vic Tour
1958	Ophelia	Judi Dench	Michael Benthall	unknown production company	Old Vic Tour
1958	Hamlet	John Neville	Michael Benthall	unknown production company	Old Vic Tour
11th May 1907	Ophelia	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
11th May 1907	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th June 1939	Ghost of Hamlet’s Father; Claudius	Jack Hawkins	John Gielgud	unknown production company	Lyceum Theatre, London
28th June 1939	Ophelia	Fay Compton	John Gielgud	unknown production company	Lyceum Theatre, London
28th June 1939	Hamlet	John Gielgud	John Gielgud	unknown production company	Lyceum Theatre, London
4th August 1914	Ophelia	Ethel McDowall	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
4th August 1914	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th April 1924	Ophelia	Ethel Carrington	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th April 1924	Hamlet	Arthur Phillips	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
12th December 1958	Ophelia	Dorothy Tutin	Glen Byam Shaw	Royal Shakespeare Company	Tour
12th December 1958	Hamlet	Michael Redgrave	Glen Byam Shaw	Royal Shakespeare Company	Tour
16th April 1902	Ophelia	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th April 1902	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
14th November 1934	Ghost of Hamlet’s Father; T/O First Player	William Devlin	John Gielgud	unknown production company	New Theatre, London
14th November 1934	Ophelia	Jessica Tandy	John Gielgud	unknown production company	New Theatre, London
14th November 1934	Hamlet	John Gielgud	John Gielgud	unknown production company	New Theatre, London
1974	Romeo	Martin Connor	Ian Mullins	Farnham Repertory Co.	Redgrave Theatre, Farnham
1974	Juliet	Sammie Winmill	Ian Mullins	Farnham Repertory Co.	Redgrave Theatre, Farnham
25th October 2003	Romeo	Jack Laskey	director unknown	English Theatre of Vienna	English Theatre of Vienna
25th October 2003	Juliet	Kate McGuinness	director unknown	English Theatre of Vienna	English Theatre of Vienna
27th July 1928	Ophelia	Mary Holder	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
27th July 1928	Hamlet	George Hayes	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2nd June 1937	Ghost of Hamlet’s Father	Torin Thatcher	Tyrone Guthrie	Old Vic Co.	Kronborg Castle, Elsinore, Denmark
2nd June 1937	Ophelia	Vivien Leigh	Tyrone Guthrie	Old Vic Co.	Kronborg Castle, Elsinore, Denmark
2nd June 1937	Hamlet	Laurence Olivier	Tyrone Guthrie	Old Vic Co.	Kronborg Castle, Elsinore, Denmark
24th April 1899	Ophelia	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
24th April 1899	Hamlet	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
3rd June 1958	Ophelia	Dorothy Tutin	Glen Byam Shaw	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
3rd June 1958	Hamlet	Michael Redgrave	Glen Byam Shaw	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2002	Romeo	Christian Coulson	Josie Rourke	Liverpool Playhouse	Liverpool Playhouse
2002	Juliet	Shereen Ibrahim	Josie Rourke	Liverpool Playhouse	Liverpool Playhouse
