7th November 1972	Lady Macbeth	Diana Rigg	Michael Blakemore	National Theatre	Old Vic, London
6th November 1996	Macbeth	Roger Allam	Tim Albery	Royal Shakespeare Company	Barbican Theatre, London
6th November 1996	Lady Macbeth	Brid Brennan	Tim Albery	Royal Shakespeare Company	Barbican Theatre, London
18th August 1959	Fool	Ian Holm	Glen Byam Shaw	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
18th August 1959	King Lear	Charles Laughton	Glen Byam Shaw	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2011	Macbeth	Danny Edge	director unknown	Jadis Shadows Productions	Attic Theatre, Cox’s Yard, Stratford-upon-Avon *Preview Presentation*
2011	Lady Macbeth	James Tudor	director unknown	Jadis Shadows Productions	Attic Theatre, Cox’s Yard, Stratford-upon-Avon *Preview Presentation*
1955	Macbeth	Laurence Olivier	Glen Byam Shaw	unknown production company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1955	Lady Macbeth	Vivien Leigh	Glen Byam Shaw	unknown production company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1980	Macbeth	Peter O Toole	Bryan Forbes	unknown production company	Old Vic, London
11th April 1938	Macbeth	James Dale	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
11th April 1938	Lady Macbeth	Phyllis Neilson-Terry	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1997	King Lear	Alan Howard	Peter Hall	Peter Hall Company	Old Vic, London
22nd June 2002	Ariel	Kananu Kirimi	Michael Boyd	Royal Shakespeare Company	The Roundhouse, London
22nd June 2002	Prospero	Malcolm Storry	Michael Boyd	Royal Shakespeare Company	The Roundhouse, London
1969	Lady Macbeth	Barbara Leigh Hunt	John David	unknown production company	Bristol Old Vic
2000	Fool	Tim Barlow	Jan Sargent	unknown production company	Bristol Old Vic
2000	King Lear	Bill Wallis	Jan Sargent	unknown production company	Bristol Old Vic
1957	Lear	Paul Rogers	Douglas Seale	unknown production company	Old Vic, London
8th May 1906	Fool	George R Weir	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
8th May 1906	Lear	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1997	Macbeth	Pete Postlethwaite	George Costigan	unknown production company	Bristol Old Vic
1997	Lady Macbeth	Patricia Kerrigan	George Costigan	unknown production company	Bristol Old Vic
18th November 2000	Ariel	Gilz Terera	James Macdonald	Royal Shakespeare Company	Pit, London
18th November 2000	Prospero	Philip Voss	James Macdonald	Royal Shakespeare Company	Pit, London
1996	Fool	Patrick Brennan	Sarah Parkin	unknown production company	Ludlow Castle
1996	King Lear	Barrie Ingham	Sarah Parkin	unknown production company	Ludlow Castle
4th August 1920	Macbeth	Murray Carrington	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
4th August 1920	Lady Macbeth	Ethel Warwick	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1937	Macbeth	Laurence Olivier	Michel St Denis	unknown production company	Old Vic, London
1937	Lady Macbeth	Judith Anderson	Michel St Denis	unknown production company	Old Vic, London
25th April 1904	Fool	George R Weir	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th April 1904	Lear	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1955	Fool	Alan Dobie	John Moody	unknown production company	Bristol Old Vic
1955	King Lear	Eric Porter	John Moody	unknown production company	Bristol Old Vic
14th July 1953	Fool	Marius Goring	George Devine	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
14th July 1953	King Lear	Michael Redgrave	George Devine	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th May 1996	Macbeth	Roger Allam	Tim Albery	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
16th May 1996	Lady Macbeth	Brid Brennan	Tim Albery	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1995	Fool	Toby Jones	Jude Kelly	unknown production company	Hackney Empire
1995	King Lear	Warren Mitchell	Jude Kelly	unknown production company	Hackney Empire
2000	Ariel	Aiden Gillen	Jonathan Kent	unknown production company	Almeida Theatre, London, Islington
2000	Prospero	Ian McDiarmid	Jonathan Kent	unknown production company	Almeida Theatre, London, Islington
10th June 1952	Macbeth	Ralph Richardson	John Gielgud	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
10th June 1952	Lady Macbeth	Margaret Leighton	John Gielgud	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1988	Prospero	Michael Bryant	Peter Hall	National Theatre	Cottesloe Theatre, National Theatre
1995	Ariel	Victoria Pritchard	Silviu Purcarete	Nottingham Playhouse and Theatr Clwyd	Clwyd Theatr Cymru, Mold
19th April 1902	Fool	George R Weir	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
19th April 1902	Lear	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1951	Fool	Leo McKern	Hugh Hunt	unknown production company	Old Vic, London
1951	King Lear	William Devlin	Hugh Hunt	unknown production company	Old Vic, London
2000	King Lear	Julian Glover	Barry Kyle	unknown production company	Globe Theatre, London
1985	Ariel	Moir Leslie	Nigel Jamieson	unknown production company	Theatre Royal, Bath
1985	Prospero	Anthony Quayle	Nigel Jamieson	unknown production company	Theatre Royal, Bath
1996	Ariel	Ellen O’Grady	Patrick Garland	unknown production company	Open Air Theatre, Regent’s Park
1996	Prospero	Denis Quilley	Patrick Garland	unknown production company	Open Air Theatre, Regent’s Park
18th November 2000	Ariel	Gilz Terera	James Macdonald	Royal Shakespeare Company	Pit, London
18th November 2000	Prospero	Philip Voss	James Macdonald	Royal Shakespeare Company	Pit, London
31st May 1994	Fool	Ian Hughes	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
31st May 1994	King Lear	Robert Stephens	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
12th August 1916	Macbeth	Robert Atkins	Ben Greet	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
12th August 1916	Lady Macbeth	Sybil Thorndike	Ben Greet	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1998	Macbeth	Jonathan Wrather	Andrew Manley	unknown production company	Wolsey Theatre, Ipswich
1998	Lady Macbeth	Octavia Walters	Andrew Manley	unknown production company	Wolsey Theatre, Ipswich
1985	Prospero	Anthony Quayle	Nigel Jamieson	Compass	Tour
3rd December 1999	Fool	Hiroyuki Sanada	Yukio Ninagawa	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
3rd December 1999	King Lear	Nigel Hawthorne	Yukio Ninagawa	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
2nd May 1978	Ariel	Ian Charleson	Clifford Williams	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
2nd May 1978	Prospero	Michael Hordern	Clifford Williams	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
18th July 1950	Fool	Alan Badel	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
18th July 1950	King Lear	John Gielgud	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
30th May 1995	Ariel	Gillian Jones	Neil Armfield	Company B	Belvoir Street Theatre, Sydney, Australia
30th May 1995	Prospero	Barry Otto	Neil Armfield	Company B	Belvoir Street Theatre, Sydney, Australia
2000	Ariel	Geraldine Alexander	Lenka Udovicki	unknown production company	Globe Theatre, London
2000	Prospero	Vanessa Redgrave	Lenka Udovicki	unknown production company	Globe Theatre, London
26th February 1994	Fool	Ian Hughes	Adrian Noble	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
26th February 1994	King Lear	Robert Stephens	Adrian Noble	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
24th April 1890	Fool	Georgie Whyte	Osmond Tearle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
24th April 1890	King Lear	Osmond Tearle	Osmond Tearle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
22nd October 1974	Ariel	Robert Lloyd	Keith Hack	Royal Shakespeare Company	The Other Place, Stratford-upon-Avon
22nd October 1974	Prospero	Michael Aldridge	Keith Hack	Royal Shakespeare Company	The Other Place, Stratford-upon-Avon
12th October 2002	Fool	Edward Hogg	Declan Donnellan	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
12th October 2002	King Lear	Nonso Anozie	Declan Donnellan	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
28th October 1999	Fool	Hiroyuki Sanada	Yukio Ninagawa	Royal Shakespeare Company	Barbican Theatre, London
28th October 1999	King Lear	Nigel Hawthorne	Yukio Ninagawa	Royal Shakespeare Company	Barbican Theatre, London
12th September 1995	Ariel	Bonnie Engstrom	David Thacker	Royal Shakespeare Company	Tour
12th September 1995	Prospero	Paul Jesson	David Thacker	Royal Shakespeare Company	Tour
8th July 1926	Ariel	Joan Duan	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
8th July 1926	Prospero	George Skillan	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
5th January 1999	Ariel	Scott Handy	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
5th January 1999	Prospero	David Calder	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
1978	Fool	Matthew Guinness	Toby Robertson	Prospect Theatre Co.	Old Vic, London
1978	Lear	Anthony Quayle	Toby Robertson	Prospect Theatre Co.	Old Vic, London
13th July 1994	Ariel	Simon Russell Beale	Sam Mendes	Royal Shakespeare Company	Barbican Theatre, London
13th July 1994	Prospero	Alec McCowen	Sam Mendes	Royal Shakespeare Company	Barbican Theatre, London
1974	Ariel	Michael Feast	Peter Hall	unknown production company	Old Vic, London
1974	Prospero	John Gielgud	Peter Hall	unknown production company	Old Vic, London
11th October 1999	Fool	Hiroyuki Sanada	Yukio Ninagawa	Royal Shakespeare Company	Saitama Arts Theater, Tokyo, Japan
11th October 1999	King Lear	Nigel Hawthorne	Yukio Ninagawa	Royal Shakespeare Company	Saitama Arts Theater, Tokyo, Japan
8th August 1919	Ariel	Leah Hanman	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
8th August 1919	Prospero	Charles Doran	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
7th November 1949	Macbeth	Anthony Quayle	Anthony Quayle	Royal Shakespeare Company	Tour
7th November 1949	Lady Macbeth	Diana Wynyard	Anthony Quayle	Royal Shakespeare Company	Tour
24th September 1946	Lear	Laurence Olivier	Laurence Olivier	Old Vic Co.	New Theatre, London
24th August 1995	Ariel	Bonnie Engstrom	David Thacker	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
24th August 1995	Prospero	Paul Jesson	David Thacker	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
20th May 1993	Fool	Ian Hughes	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
20th May 1993	King Lear	Robert Stephens	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
2nd May 1977	Fool	Michael Williams	Trevor Nunn	Royal Shakespeare Company	Aldwych Theatre, London
2nd May 1977	King Lear	Donald Sinden	Trevor Nunn	Royal Shakespeare Company	Aldwych Theatre, London
7th January 1926	Prospero	B.A. Pittar	director unknown	unknown production company	The Savoy Theatre, London
2nd August 1916	Ariel	Doris Keys	Ben Greet	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2nd August 1916	Prospero	Jerrold Robertshaw	Ben Greet	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
8th March 1994	Ariel	Simon Russell Beale	Sam Mendes	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
8th March 1994	Prospero	Alec McCowen	Sam Mendes	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
1997	Lear	Ian Holm	Richard Eyre	National Theatre	Cottesloe Theatre, National Theatre
10th October 1998	Ariel	Scott Handy	Adrian Noble	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
10th October 1998	Prospero	David Calder	Adrian Noble	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
16th April 1949	Macbeth	Godfrey Tearle	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th April 1949	Lady Macbeth	Diana Wynyard	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
29th June 1995	Ariel	Bonnie Engstrom	David Thacker	Royal Shakespeare Company	Young Vic, London
29th June 1995	Prospero	Paul Jesson	David Thacker	Royal Shakespeare Company	Young Vic, London
1987	Lear	Peter Donat	Edward Hastings	American Conservatory Theatre	American Conservatory Theatre, San Franciso
30th May 1995	Ariel	Gillian Jones	Neil Armfield	Company B	Belvoir Street Theatre, Sydney, Australia
30th May 1995	Prospero	Barry Otto	Neil Armfield	Company B	Belvoir Street Theatre, Sydney, Australia
25th February 1998	Ariel	Scott Handy	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
25th February 1998	Prospero	David Calder	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
31st October 1925	Ariel	Godfrey Kenton	Beatrice Wilson	unknown production company	Century Theatre
31st October 1925	Prospero	A. Corney Grain	Beatrice Wilson	unknown production company	Century Theatre
1995	Ariel	Victoria Pritchard	Silviu Purcarete	Nottingham Playhouse and Theatr Clwyd	Clwyd Theatr Cymru, Mold
2nd November 1976	Fool	Michael Williams	Trevor Nunn	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
2nd November 1976	King Lear	Donald Sinden	Trevor Nunn	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
30th April 1943	Fool	Geoffrey Wincott	Peter Creswell	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
30th April 1943	King Lear	Abraham Sofaer	Peter Creswell	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1986	King Lear	Anthony Quayle	Don Taylor	unknown production company	Theatre Royal, Bath
3rd July 1929	Macbeth	Wilfrid Walter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
3rd July 1929	Lady Macbeth	Fabia Drake	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
11th August 1993	Ariel	Simon Russell Beale	Sam Mendes	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
11th August 1993	Prospero	Alec McCowen	Sam Mendes	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1993	Fool	Andy Serkis	Max Stafford Clark	unknown production company	Royal Court, London
1993	King Lear	Tom Wilkinson	Max Stafford Clark	unknown production company	Royal Court, London
1998	Ariel	Amanda Lawrence	director unknown	Compass Theatre Company	UK Tour
1998	Prospero	David Bowen	director unknown	Compass Theatre Company	UK Tour
1974	Fool	Edward Petherbridge	director unknown	The Actors Company	Tour
1974	King Lear	Robert Eddison	director unknown	The Actors Company	Tour
1940	Fool	Stephen Haggard	Lewis Casson	unknown production company	Old Vic, London
1940	Lear	John Gielgud	Lewis Casson	unknown production company	Old Vic, London
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
18th April 1929	Macbeth	Wilfrid Walter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
18th April 1929	Lady Macbeth	Dorothy Massingham	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1992	Ariel	Paul Brennen	Andrew Hay	unknown production company	Bristol Old Vic
1992	Prospero	Ewan Hooper	Andrew Hay	unknown production company	Bristol Old Vic
5th December 1957	Ariel	Brian Bedford	Peter Brook	Royal Shakespeare Company	Theatre Royal, Drury Lane, London
5th December 1957	Prospero	John Gielgud	Peter Brook	Royal Shakespeare Company	Theatre Royal, Drury Lane, London
17th April 1942	Ariel	Sara Jackson	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
17th April 1942	Prospero	George Hayes	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
31st July 1911	Ariel	Emil Leslie	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
31st July 1911	Prospero	Murray Carrington	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
14th March 1970	Fool	Christopher Dunham	Caroline Smith	Salisbury Playhouse	Salisbury Playhouse
14th March 1970	King Lear	Roger Hume	Caroline Smith	Salisbury Playhouse	Salisbury Playhouse
30th March 1937	Fool	Andrew Leigh	Theodore Komisarjevsky	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
30th March 1937	King Lear	Randle Ayrton	Theodore Komisarjevsky	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
24th November 2007	Fool	Brian Moore	director unknown	Headgate Theatre Productions	Headgate Theatre, Colchester
25th April 1941	Ariel	Pamela Alan	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th April 1941	Prospero	George Hayes	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
15th October 1970	Ariel	Ben Kingsley	John Barton	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
15th October 1970	Prospero	Ian Richardson	John Barton	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
3rd December 1986	Lear	Anthony Hopkins	David Hare	National Theatre	Olivier Theatre, National Theatre
13th August 1957	Ariel	Brian Bedford	Peter Brook	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
13th August 1957	Prospero	John Gielgud	Peter Brook	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
9th May 1908	Ariel	Leah Hanman	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
9th May 1908	Prospero	Edward Warburton	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
1940	Ariel	Marius Goring	George Devine	unknown production company	Old Vic, London
1940	Prospero	John Gielgud	George Devine	unknown production company	Old Vic, London
5th December 1992	Ariel	Yoji Matsuda	Yukio Ninagawa	Royal Shakespeare Company	Barbican Theatre, London
5th December 1992	Prospero	Haruhiko Joh	Yukio Ninagawa	Royal Shakespeare Company	Barbican Theatre, London
17th December 1988	Macbeth	David Threlfall	Braham Murray	Royal Exchange Theatre	Royal Exchange Theatre, Manchester
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
31st May 1983	Fool	Antony Sher	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
31st May 1983	King Lear	Michael Gambon	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
10th April 1968	Fool	Michael Williams	Trevor Nunn	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
10th April 1968	King Lear	Eric Porter	Trevor Nunn	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
3rd March 1928	Macbeth	Eric Maturin	H K Ayliff	unknown production company	Royal Court, London
3rd March 1928	Lady Macbeth	Mary Merrall	H K Ayliff	unknown production company	Royal Court, London
7th August 1992	Ariel	Jacqueline Haigh	director unknown	Shakespeare Inc.	Conway Hall, Red Lion Square, London WC1
7th August 1992	Prospero	Richard Gofton	director unknown	Shakespeare Inc.	Conway Hall, Red Lion Square, London WC1
2nd May 1938	Ariel	Dennis Hutchinson	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2nd May 1938	Prospero	Gyles Isham	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
4th May 1988	Macbeth	Miles Anderson	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
4th May 1988	Lady Macbeth	Amanda Root	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
15th March 1983	Fool	Ian Talbot	Adrian Noble	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
15th March 1983	King Lear	Michael Gambon	Adrian Noble	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
13th July 1927	Macbeth	Wilfrid Walter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
13th July 1927	Lady Macbeth	Dorothy Green	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
25th March 1952	Ariel	Margaret Leighton	Michael Benthall	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th March 1952	Prospero	Ralph Richardson	Michael Benthall	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th June 1982	Fool	Antony Sher	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
28th June 1982	King Lear	Michael Gambon	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
19th April 1927	Macbeth	Wilfrid Walter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
19th April 1927	Lady Macbeth	Dorothy Green	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
6th June 1964	Fool	Alec McCowen	Peter Brook	Royal Shakespeare Company	Tour
6th June 1964	King Lear	Paul Scofield	Peter Brook	Royal Shakespeare Company	Tour
24th August 2013	Ariel	Jessica Pearce	Matthew Windham	Utah Children’s Theatre	Utah Children’s Theatre, South Salt Lake, UT, USA
24th August 2013	Prospero	Oran Marc de Baritault	Matthew Windham	Utah Children’s Theatre	Utah Children’s Theatre, South Salt Lake, UT, USA
26th April 1935	Ariel	Margaret Field-Hyde	Randle Ayrton	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th April 1935	Prospero	Neil Porter	Randle Ayrton	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th May 1989	Ariel	Duncan Bell	Nicholas Hytner	Royal Shakespeare Company	Barbican Theatre, London
25th May 1989	Prospero	John Wood	Nicholas Hytner	Royal Shakespeare Company	Barbican Theatre, London
1987	Macbeth	Malcolm Storry	Andy Hinds	unknown production company	Bristol Old Vic
1987	Lady Macbeth	Dearbhla Molloy	Andy Hinds	unknown production company	Bristol Old Vic
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
20th April 1936	Fool	Geoffrey Wilkinson	Theodore Komisarjevsky	Stratford Memorial Theatre Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th April 1936	Lear	Randle Ayrton	Theodore Komisarjevsky	Stratford Memorial Theatre Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th June 1951	Ariel	Alan Badel	Michael Benthall	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th June 1951	Prospero	Michael Redgrave	Michael Benthall	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
24th December 1926	Macbeth	Henry Ainley	Lewis Casson	unknown production company	Prince’s Theatre, London
24th December 1926	Lady Macbeth	Sybil Thorndike	Lewis Casson	unknown production company	Prince’s Theatre, London
2012	Ariel	Adam Blampied	director unknown	Grassroots Shakespeare London	Lion & Unicorn, Kentish Town
2012	Prospero	Matthew Walker	director unknown	Grassroots Shakespeare London	Lion & Unicorn, Kentish Town
16th April 1934	Ariel	Rachel Kempson	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th April 1934	Prospero	Neil Porter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
26th October 1948	Ariel	Mary Morris	Robert Atkins	unknown production company	Theatre Royal, Drury Lane, London
26th October 1948	Prospero	John Gielgud	Robert Atkins	unknown production company	Theatre Royal, Drury Lane, London
2nd April 1963	Ariel	Ian Holm	Clifford Williams	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
2nd April 1963	Prospero	Tom Fleming	Clifford Williams	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
19th September 1987	Macbeth	Keith Bartlett	Declan Donnellan	Cheek By Jowl	Theatre Royal, York – Tour
19th September 1987	Lady Macbeth	Leslee Udwin	Declan Donnellan	Cheek By Jowl	Theatre Royal, York – Tour
23rd April 1924	Fool	Mark Turner	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
23rd April 1924	King Lear	Arthur Phillips	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2013	Ariel	Colin Morgan	Jeremy Herrin	Shakespeare’s Globe	Shakespeare’s Globe
2013	Prospero	Roger Allam	Jeremy Herrin	Shakespeare’s Globe	Shakespeare’s Globe
9th May 1947	Ariel	Joy Parker	Norman Wright	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
9th May 1947	Prospero	Robert Harris	Norman Wright	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2nd July 1932	Fool	Geoffrey Wilkinson	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2nd July 1932	Lear	Randle Ayrton	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1977	Macbeth	Arthur Kohn	David Smith	The Company	Tramshed
1922	Lear	Russell Thorndike	Robert Atkins	Old Vic	Old Vic, London
3rd May 1932	Fool	Geoffrey Wilkinson	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
3rd May 1932	Lear	Randle Ayrton	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2012	Ariel	Maya Thomas	director unknown	Brown Kettle Theatre Company	The White Bear Theatre
13th November 1976	Macbeth	David Calder	John Blackmore	The Duke’s Playhouse Company	Duke’s Playhouse Lancaster
